"MA010120220805431455","블랙야크안양인덕원점","","G2","소매","G213","오락용품 소매","G21304","운동용품 소매업","G47631","운동 및 경기용품 소매업","41","경기도","41173","안양시 동안구","41173570","평촌동","4117310300","평촌동","4117310300100800001","1","대지",80,1,"경기도 안양시 동안구 평촌동 80-1","411732000018","경기도 안양시 동안구 흥안대로",467,,"4117310300100800001013310","","경기도 안양시 동안구 흥안대로 467","431070","14058","","1","",126.97569087882,37.3961150843263
"MA010120220805431244","더행복한밥상","","I2","음식","I201","한식","I20101","백반/한정식","I56111","한식 일반 음식점업","41","경기도","41131","성남시 수정구","41131510","신흥1동","4113110100","신흥동","4113110100155590000","1","대지",5559,,"경기도 성남시 수정구 신흥동 5559","411314334440","경기도 성남시 수정구 시민로175번길",37,1,"4113110100155590000071349","","경기도 성남시 수정구 시민로175번길 37-1","461864","13338","","1","",127.138686543487,37.442378333809
"MA010120220805431348","월드할인마트","","G2","소매","G204","종합 소매","G20404","슈퍼마켓","G47129","기타 음ㆍ식료품 위주 종합 소매업","41","경기도","41115","수원시 팔달구","41115680","화서1동","4111513800","화서동","4111513800100710069","1","대지",71,69,"경기도 수원시 팔달구 화서동 71-69","411154328361","경기도 수원시 팔달구 팔달로130번길",8,,"4111513800100710069054566","","경기도 수원시 팔달구 팔달로130번길 8","442858","16440","","1","",127.004841383525,37.2797195459603
"MA010120220805431360","금월집만두","","I2","음식","I210","기타 간이","I21007","김밥/만두/분식","I56194","김밥 및 기타 간이 음식점업","41","경기도","41281","고양시 덕양구","41281610","능곡동","4128112000","토당동","4128112000103350089","1","대지",335,89,"경기도 고양시 덕양구 토당동 335-89","412813192066","경기도 고양시 덕양구 토당로",87,,"4128112000103350089012549","","경기도 고양시 덕양구 토당로 87","412818","10509","","","",126.818037160622,37.6229851353658
"MA010120220805431372","포토이즘박스민락지점","","M1","과학·기술","M113","사진 촬영","M11301","사진촬영업","M73301","인물 사진 및 행사용 영상 촬영업","41","경기도","41150","의정부시","41150578","송산3동","4115010600","민락동","4115010600108080004","1","대지",808,4,"경기도 의정부시 민락동 808-4","411504343540","경기도 의정부시 오목로225번길",147,,"4115010600108080004000001","폴리프라자Ⅱ","경기도 의정부시 오목로225번길 147","480090","11813","","1","",127.095701012185,37.7452950962512
"MA010120220805431377","투유플라워케이크","","I2","음식","I210","기타 간이","I21001","빵/도넛","I56191","제과점업","41","경기도","41610","광주시","41610520","송정동","4161010300","송정동","4161010300105920004","1","대지",592,4,"경기도 광주시 송정동 592-4","416103211038","경기도 광주시 중앙로",171,1,"4161010100101030002007718","","경기도 광주시 중앙로 171-1","464903","12744","","","",127.256714067408,37.4149937215589
"MA010120220805431688","이룸공인중개사사무소","","L1","부동산","L102","부동산 서비스","L10203","부동산 중개/대리업","L68221","부동산 중개 및 대리업","41","경기도","41461","용인시 처인구","41461360","양지면","4146136022","양지면","4146136022101330006","1","대지",133,6,"경기도 용인시 처인구 양지면 남곡리 133-6","414613203023","경기도 용인시 처인구 양지면 남평로",6,,"4146136022101330006000001","","경기도 용인시 처인구 양지면 남평로 6","449825","17161","","","",127.285703766076,37.2324209100076
"MA010120220805431538","카페예이","","I2","음식","I212","비알코올 ","I21201","카페","I56221","커피 전문점","41","경기도","41461","용인시 처인구","41461253","모현읍","4146125321","모현읍","4146125321104630005","1","대지",463,5,"경기도 용인시 처인구 모현읍 왕산리 463-5","414614409364","경기도 용인시 처인구 모현읍 백옥대로2332번길",17,,"4146131021104630005000001","","경기도 용인시 처인구 모현읍 백옥대로2332번길 17","449854","17035","","1","",127.248944457604,37.3320535637061
"MA010120220805431568","비쥬","","G2","소매","G217","시계·귀금속 소매","G21701","시계/귀금속 소매업","G47830","시계 및 귀금속 소매업","41","경기도","41173","안양시 동안구","41173540","부흥동","4117310100","비산동","4117310100111070001","1","대지",1107,1,"경기도 안양시 동안구 비산동 1107-1","411732182002","경기도 안양시 동안구 시민대로",167,,"4117310100111070001005174","안양벤처텔","경기도 안양시 동안구 시민대로 167","431817","14048","","","",126.949608485433,37.3907952425663
"MA010120220805431569","박치기당구클럽","","R1","예술·스포츠","R103","스포츠 서비스","R10310","당구장","R91135","당구장 운영업","41","경기도","41273","안산시 단원구","41273570","초지동","4127310500","원시동","4127310500107300001","1","대지",730,1,"경기도 안산시 단원구 원시동 730-1","412733012031","경기도 안산시 단원구 산단로",123,,"4127310500107300001000001","JS테크노타워지식산업센터","경기도 안산시 단원구 산단로 123","425851","15430","","","",126.787340864869,37.3065072823303
"MA010120220805431515","려","","G2","소매","G215","의약·화장품 소매","G21503","화장품 소매업","G47813","화장품, 비누 및 방향제 소매업","41","경기도","41570","김포시","41570525","장기본동","4157010400","장기동","4157010400118680008","1","대지",1868,8,"경기도 김포시 장기동 1868-8","415703209024","경기도 김포시 김포한강4로",176,,"4157010400118680008000001","","경기도 김포시 김포한강4로 176","415060","10082","","","",126.662911162286,37.647737632335
"MA010120220805431720","이든펜션","","I1","숙박","I101","일반 숙박","I10103","펜션","I55109","기타 일반 및 생활 숙박시설 운영업","41","경기도","41820","가평군","41820350","북면","4182035025","북면","4182035025105530017","1","대지",553,17,"경기도 가평군 북면 적목리 553-17","418203000142","경기도 가평군 북면 가화로",3169,46,"4182035025105530017000001","","경기도 가평군 북면 가화로 3169-46","477841","12400","","","",127.437346218818,37.9950486450099
"MA010120220805431604","철구PC부천","","R1","예술·스포츠","R104","유원지·오락","R10406","PC방","R91222","컴퓨터 게임방 운영업","41","경기도","41190","부천시","41190744","상동","4119010900","상동","4119010900105440009","1","대지",544,9,"경기도 부천시 상동 544-9","411903184004","경기도 부천시 상동로",79,,"4119510900105440009033187","부천상동수석프라자","경기도 부천시 상동로 79","420864","14544","","","",126.752345777878,37.5042566614664
"MA010120220805431605","위드비PC","","R1","예술·스포츠","R104","유원지·오락","R10406","PC방","R91222","컴퓨터 게임방 운영업","41","경기도","41133","성남시 중원구","41133540","금광2동","4113310300","금광동","4113310300143560000","1","대지",4356,,"경기도 성남시 중원구 금광동 4356","411334337215","경기도 성남시 중원구 산성대로372번길",11,,"4113310300143560000005915","","경기도 성남시 중원구 산성대로372번길 11","462805","13179","","2","",127.158364518579,37.4451422129985
"MA010120220805431631","펀비어킹홈딜리버리성남","","I2","음식","I211","주점","I21103","생맥주 전문","I56111","한식 일반 음식점업","41","경기도","41133","성남시 중원구","41133525","중앙동","4113313200","중앙동","4113313200103480000","1","대지",348,,"경기도 성남시 중원구 중앙동 348","411332179002","경기도 성남시 중원구 산성대로",328,2,"4113310200103480000057706","","경기도 성남시 중원구 산성대로 328-2","462835","13248","","1","",127.152912012432,37.4425982815495
"MA010120220805431641","주원패션","","G2","소매","G209","섬유·의복·신발 소매","G20902","여성 의류 소매업","G47412","여자용 겉옷 소매업","41","경기도","41133","성남시 중원구","41133510","성남동","4113310100","성남동","4113310100149310000","1","대지",4931,,"경기도 성남시 중원구 성남동 4931","411332179001","경기도 성남시 중원구 둔촌대로",68,,"4113310100149310000000001","모란공영주차장","경기도 성남시 중원구 둔촌대로 68","462829","13383","","","",127.1266443898,37.429332563936
"MA010120220805431652","온종합관리","","N1","시설관리·임대","N102","청소·방제","N10201","건축물 일반 청소업","N74211","건축물 일반 청소업","41","경기도","41390","시흥시","41390581","군자동","4139012700","거모동","4139012700105890009","1","대지",589,9,"경기도 시흥시 거모동 589-9","413903199048","경기도 시흥시 죽율로",213,,"4139012700105890009008504","","경기도 시흥시 죽율로 213","429803","15044","","","",126.772642341859,37.3571574761028
"MA010120220805431662","엔주네일","","S2","수리·개인","S207","이용·미용","S20703","네일숍","S96119","기타 미용업","41","경기도","41287","고양시 일산서구","41287570","대화동","4128710400","대화동","4128710400122230000","1","대지",2223,,"경기도 고양시 일산서구 대화동 2223","412873192094","경기도 고양시 일산서구 중앙로",1557,,"4128710400122230000001128","삼운트루아오피스텔","경기도 고양시 일산서구 중앙로 1557","411805","10381","","2","",126.748638478259,37.6752039109965
